time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.535700,1.1358,0.1333,4.1898,4.343
2.539173,0.8956,0.1134,3.9336,4.036
2.543865,0.5696,0.0868,3.6261,3.672
2.550136,0.1892,0.0894,3.3702,3.377
2.553199,-0.1737,0.0619,3.1586,3.164
2.558117,-0.4469,-0.0025,2.9863,3.020
2.562986,-0.6269,-0.0703,2.8532,2.922
2.568352,-0.7721,-0.1415,2.7688,2.878
2.572166,-0.8300,-0.2758,2.7139,2.851
2.576621,-0.8291,-0.4113,2.6480,2.805
2.581660,-0.7002,-0.5980,2.5947,2.753
2.586180,-0.5368,-0.7641,2.6092,2.771
2.591003,-0.3531,-0.9380,2.6146,2.800
2.595797,-0.0670,-1.0551,2.5823,2.790
2.603350,0.2267,-1.1555,2.5384,2.798
2.604828,0.5489,-1.1960,2.4707,2.799
2.609471,0.8862,-1.2431,2.4246,2.865
2.617165,1.2257,-1.2514,2.3879,2.961
2.618620,1.5470,-1.2398,2.3438,3.070
2.623348,1.8159,-1.2179,2.2539,3.140
2.627998,2.0576,-1.2241,2.1232,3.200
2.633548,2.2301,-1.2681,1.9708,3.235
2.637633,2.3654,-1.3379,1.7895,3.254
2.642027,2.4378,-1.4074,1.5125,3.195
2.646738,2.4140,-1.4742,1.2116,3.077
2.651561,2.3679,-1.5360,0.8655,2.952
2.656027,2.2249,-1.5665,0.4957,2.766
2.661381,2.0392,-1.5420,0.1264,2.560
2.665637,1.7976,-1.5126,-0.2545,2.363
2.670194,1.5418,-1.4450,-0.6348,2.206
2.676995,1.2896,-1.3440,-0.9905,2.110
2.679411,1.0450,-1.3150,-1.3144,2.133
2.684437,0.8455,-1.2217,-1.6305,2.206
2.689399,0.6879,-1.1983,-1.9171,2.363
2.693711,0.5716,-1.1681,-2.1839,2.542
2.698277,0.4819,-1.1695,-2.4140,2.725
2.703308,0.4400,-1.1667,-2.6195,2.901
2.707742,0.3979,-1.1455,-2.8196,3.069
2.712141,0.3273,-1.1370,-2.9735,3.200
2.717495,0.2976,-1.0839,-3.1292,3.325
2.721930,0.2781,-1.0531,-3.3130,3.487
2.726185,0.2881,-1.0255,-3.4698,3.630
2.730827,0.2942,-0.9890,-3.6165,3.761
2.735771,0.2942,-0.9576,-3.7820,3.912
2.740289,0.2931,-0.8979,-3.9566,4.068
2.744967,0.3077,-0.8715,-4.1071,4.210
2.750358,0.3547,-0.7947,-4.2408,4.329
2.755537,0.3430,-0.7579,-4.3674,4.446
2.759520,0.3250,-0.6845,-4.4488,4.513
2.764363,0.3244,-0.6101,-4.4852,4.538
2.768275,0.3199,-0.5201,-4.5366,4.577
2.772982,0.3185,-0.4215,-4.5576,4.588
2.778802,0.3398,-0.3477,-4.5530,4.579
2.783243,0.3269,-0.2626,-4.5135,4.533
2.788133,0.3492,-0.2309,-4.4414,4.461
2.791840,0.4070,-0.1638,-4.3440,4.366
2.796355,0.4170,-0.1261,-4.2214,4.244
2.803966,0.4223,-0.1130,-4.0521,4.076
2.807550,0.4180,-0.0745,-3.8478,3.871
2.810477,0.4380,-0.0752,-3.6230,3.650
2.817864,0.4129,-0.0606,-3.4015,3.427
2.819784,0.3835,-0.0455,-3.1709,3.194
2.824306,0.3115,-0.0730,-2.9122,2.930
2.829160,0.2824,-0.0743,-2.6275,2.644
2.833857,0.2532,-0.0830,-2.3933,2.408
2.838533,0.2044,-0.0590,-2.1280,2.139
2.843172,0.1696,0.0047,-1.9152,1.923
2.848164,0.1800,0.0695,-1.7500,1.761
2.852549,0.1808,0.1089,-1.5462,1.561
2.857253,0.1677,0.1779,-1.4184,1.439
2.861920,0.1912,0.2165,-1.2972,1.329
2.868574,0.2391,0.2608,-1.1826,1.234
2.871667,0.2974,0.3227,-1.1082,1.192
2.875980,0.3425,0.3472,-1.0810,1.186
2.880661,0.3650,0.3752,-1.0413,1.165
2.885509,0.3435,0.4213,-1.0346,1.169
2.890092,0.2897,0.4425,-0.9964,1.128
2.895643,0.2344,0.4918,-0.9986,1.138
2.902504,0.1870,0.5599,-1.0580,1.212
2.908162,0.1375,0.6401,-1.0768,1.260
2.908666,0.0424,0.6849,-1.0816,1.281
2.913906,-0.0792,0.7545,-1.1058,1.341
2.922174,-0.1968,0.7821,-1.0398,1.316
2.924501,-0.3225,0.8088,-0.9483,1.287
2.927329,-0.4373,0.8251,-0.8577,1.268
2.933303,-0.5628,0.8050,-0.7346,1.227
2.937058,-0.6486,0.8177,-0.5338,1.172
2.941743,-0.7520,0.7963,-0.3484,1.149
2.946704,-0.8252,0.7718,-0.0733,1.132
2.950701,-0.9305,0.7656,0.2103,1.223
2.956085,-0.9767,0.7557,0.4810,1.325
2.959965,-1.0257,0.7516,0.7437,1.473
2.964411,-1.1254,0.7409,1.0583,1.713
2.969271,-1.2091,0.7567,1.3653,1.974
2.975240,-1.2222,0.7700,1.6886,2.222
2.978628,-1.2202,0.8044,1.9853,2.465
2.983897,-1.1939,0.8071,2.3011,2.715
2.988045,-1.1479,0.8372,2.5667,2.934
2.992751,-1.0464,0.8421,2.7849,3.092
2.997490,-0.9870,0.8621,2.9653,3.242
3.002179,-0.9244,0.9092,3.1103,3.370
3.006962,-0.8443,0.9643,3.2392,3.484
3.011506,-0.7494,1.0705,3.3375,3.584
3.017327,-0.6378,1.1611,3.4577,3.703
3.020723,-0.6075,1.2576,3.5568,3.821
3.025480,-0.4908,1.3605,3.6323,3.910
3.030067,-0.3383,1.4770,3.6460,3.948
3.035871,-0.1503,1.5551,3.7003,4.017
3.039395,0.0202,1.6068,3.7882,4.115
3.044022,0.1797,1.6420,3.9286,4.262
3.048904,0.3759,1.6154,4.0856,4.409
3.053715,0.5633,1.5485,4.2760,4.583
3.058276,0.7161,1.4291,4.4832,4.760
3.062809,0.8041,1.2498,4.7170,4.946
3.067538,0.8644,1.0983,4.9298,5.124
3.072203,0.8673,0.9242,5.1288,5.283
3.077840,0.8455,0.7604,5.2881,5.409
3.082648,0.7956,0.6231,5.3361,5.431
3.086607,0.7072,0.5072,5.3542,5.425
3.090956,0.6388,0.4317,5.2636,5.320
3.095757,0.5840,0.3679,5.0713,5.118
3.103750,0.5763,0.3425,4.7629,4.810
3.107444,0.5840,0.2867,4.3743,4.422
3.109798,0.5799,0.2562,3.9123,3.963
3.117827,0.6325,0.2114,3.4267,3.491
3.121072,0.5833,0.1650,2.9365,2.998
3.123648,0.4674,0.1154,2.5034,2.549
3.128427,0.2895,0.0727,2.0912,2.112
3.134053,0.0903,-0.0342,1.6852,1.688
3.137822,-0.1401,-0.1712,1.3832,1.401
3.142307,-0.4044,-0.3216,1.1492,1.260
3.146922,-0.6553,-0.4394,1.0020,1.275
3.152036,-0.9338,-0.5919,0.9129,1.434
3.156421,-1.1710,-0.7382,0.8365,1.617
3.161150,-1.3837,-0.8834,0.7657,1.811
3.167562,-1.5243,-1.0279,0.7198,1.974
3.170414,-1.5998,-1.1384,0.6534,2.069
3.175651,-1.5863,-1.2680,0.6075,2.120
3.179708,-1.5505,-1.3860,0.5393,2.148
3.184656,-1.4611,-1.4881,0.4297,2.129
3.189154,-1.3516,-1.6225,0.3437,2.140
3.195164,-1.2553,-1.7036,0.2455,2.130
3.198530,-1.1672,-1.7726,0.1307,2.126
3.203430,-1.0971,-1.8348,0.0043,2.138
3.208938,-1.0166,-1.8856,-0.1312,2.146
3.212611,-0.9215,-1.9232,-0.2444,2.147
3.218035,-0.8218,-1.9311,-0.4045,2.137
3.221810,-0.7489,-1.9262,-0.5755,2.145
3.226457,-0.6411,-1.9352,-0.7453,2.171
3.231084,-0.5105,-1.9366,-0.8947,2.194
3.235995,-0.3716,-1.9760,-1.1049,2.294
3.240913,-0.2386,-1.9412,-1.3138,2.356
3.245218,-0.1496,-1.9734,-1.5211,2.496
3.251653,-0.0539,-1.9865,-1.7151,2.625
3.255695,0.0179,-1.9998,-1.9482,2.792
3.259261,0.0136,-2.0086,-2.1990,2.978
3.263803,-0.0118,-2.0175,-2.4386,3.165
3.269806,-0.0365,-2.0479,-2.6912,3.382
3.273845,-0.0967,-2.0376,-2.9638,3.598
3.278128,-0.1736,-2.0461,-3.2159,3.816
3.282723,-0.2842,-2.0588,-3.4620,4.038
3.288018,-0.3596,-2.0755,-3.7715,4.320
3.292932,-0.4552,-2.0933,-4.0369,4.570
3.297793,-0.4852,-2.0785,-4.3086,4.808
3.303713,-0.5626,-2.0568,-4.5797,5.052
3.307947,-0.5777,-2.0468,-4.8075,5.257
3.310777,-0.6100,-1.9953,-4.9851,5.404
3.315997,-0.6456,-1.9450,-5.1438,5.537
3.320002,-0.7016,-1.8694,-5.2097,5.579
3.324634,-0.7611,-1.7538,-5.2380,5.576
3.329493,-0.7693,-1.6842,-5.2504,5.567
3.335310,-0.7692,-1.5528,-5.1705,5.453
3.338756,-0.7844,-1.4840,-5.0557,5.327
3.343512,-0.7813,-1.4276,-4.9038,5.167
3.347908,-0.7785,-1.3645,-4.6763,4.933
3.352842,-0.7665,-1.3070,-4.4235,4.676
3.357831,-0.7304,-1.2552,-4.1166,4.365
3.362065,-0.6747,-1.2287,-3.8177,4.067
3.368819,-0.6280,-1.2061,-3.4955,3.751
3.375795,-0.6306,-1.1688,-3.0972,3.370
3.376231,-0.6107,-1.0955,-2.6945,2.972
3.380927,-0.5653,-1.0227,-2.3230,2.600
3.385513,-0.5557,-0.9340,-1.9825,2.261
3.390830,-0.5697,-0.8586,-1.6201,1.920
3.395575,-0.5805,-0.7513,-1.3362,1.639
3.399959,-0.5352,-0.6623,-1.0925,1.385
3.404339,-0.4408,-0.5941,-0.8961,1.162
3.409470,-0.3882,-0.5295,-0.7710,1.013
3.413664,-0.3387,-0.4899,-0.6767,0.901
3.418361,-0.2726,-0.4390,-0.5847,0.780
3.422807,-0.2426,-0.3837,-0.5381,0.704
3.427678,-0.2344,-0.3260,-0.5372,0.671
3.432488,-0.2459,-0.3133,-0.5199,0.655
3.436987,-0.2706,-0.2685,-0.4698,0.605
3.441582,-0.3214,-0.2104,-0.3894,0.547
3.446300,-0.3511,-0.1602,-0.2717,0.472
3.451238,-0.3794,-0.1080,-0.1215,0.413
3.455696,-0.3685,-0.0272,0.0728,0.377
3.460705,-0.3234,0.0128,0.3376,0.468
3.465421,-0.2799,0.0240,0.6298,0.690
3.471061,-0.1635,0.0350,0.9565,0.971
3.475746,-0.0544,0.0358,1.2557,1.257
3.479043,0.0510,0.0573,1.5225,1.524
3.486555,0.1375,0.0824,1.7785,1.786
3.488215,0.2658,0.0891,1.9975,2.017
3.493363,0.3650,0.1060,2.2131,2.245
3.497695,0.4932,0.1231,2.4107,2.464
3.509328,0.5673,0.1237,2.5331,2.599
3.510172,0.6497,0.1291,2.6689,2.750
3.511799,0.6759,0.1656,2.7464,2.833
3.530719,0.6915,0.1971,2.7417,2.834
3.531662,0.6393,0.2477,2.6550,2.742
3.532294,0.5663,0.3105,2.5031,2.585
3.532947,0.4646,0.4266,2.3290,2.413
3.538285,0.3354,0.5534,2.1326,2.229
3.539808,0.1990,0.7154,1.9714,2.107
3.544600,0.0757,0.8700,1.8689,2.063
3.549289,0.0198,1.0754,1.7628,2.065
3.555571,-0.0028,1.2482,1.7056,2.114
3.558294,-0.0215,1.4583,1.6970,2.238
3.562902,0.0754,1.6436,1.7538,2.405
3.569148,0.2179,1.7925,1.9284,2.642
3.572832,0.4801,1.9431,2.1802,2.960
3.577428,0.7548,2.0376,2.4972,3.310
3.581861,1.0360,2.1020,2.8820,3.715
3.586701,1.2721,2.1306,3.3182,4.143
3.591283,1.3822,2.0629,3.8514,4.583
3.596063,1.5432,1.9628,4.4342,5.089
3.608340,1.6092,1.8462,4.9975,5.565
3.609665,1.6092,1.6595,5.5299,5.994
3.610487,1.5269,1.3659,6.0318,6.370
3.616083,1.3101,1.0317,6.4342,6.647
3.626358,0.9855,0.6250,6.7566,6.857
3.626903,0.6447,0.2360,6.9995,7.033
3.628794,0.2641,-0.0929,7.1486,7.154
3.633909,-0.1948,-0.3382,7.1803,7.191
3.641998,-0.6177,-0.5455,7.0948,7.142
3.643118,-1.0485,-0.6931,6.8803,6.994
3.648961,-1.4040,-0.7810,6.5558,6.750
3.652490,-1.6202,-0.8734,6.1525,6.422
3.656615,-1.7746,-0.9316,5.7158,6.057
3.661334,-1.8078,-0.9864,5.2479,5.637
3.665829,-1.7895,-1.0257,4.7534,5.182
3.670745,-1.6247,-1.0132,4.2754,4.685
3.675794,-1.4122,-0.9917,3.7993,4.173
3.680045,-1.1097,-0.9133,3.3345,3.631
3.686483,-0.6912,-0.8111,2.8499,3.043
3.690111,-0.2237,-0.6898,2.3907,2.498
3.695248,0.2905,-0.5324,1.9067,2.001
3.698664,0.7917,-0.4417,1.4336,1.696
3.703573,1.2873,-0.3047,0.9712,1.641
3.708529,1.7916,-0.1906,0.5267,1.877
3.712632,2.2235,-0.0703,0.0878,2.226
3.718068,2.6096,0.0374,-0.3193,2.629
3.722057,2.9885,0.1139,-0.7521,3.084
3.727163,3.2816,0.1548,-1.1390,3.477
3.731814,3.5466,0.1366,-1.4900,3.849
3.736335,3.7436,0.0982,-1.8050,4.157
3.740737,3.8752,0.0038,-2.0772,4.397
3.745939,3.9369,-0.0866,-2.2994,4.560
3.751528,3.9074,-0.1706,-2.4574,4.619
3.755697,3.8273,-0.2888,-2.5513,4.609
3.759572,3.6776,-0.4010,-2.5929,4.518
3.764883,3.4462,-0.4979,-2.5894,4.339
3.769860,3.1763,-0.5826,-2.5166,4.094
3.773766,2.8749,-0.6960,-2.4439,3.837
3.778618,2.5590,-0.7935,-2.3828,3.586
3.783042,2.2358,-0.9304,-2.3356,3.364
3.788504,1.9725,-1.0570,-2.2877,3.200
3.792754,1.7357,-1.1571,-2.2675,3.081
3.797299,1.5328,-1.2739,-2.3012,3.044
3.803926,1.3855,-1.3814,-2.3718,3.075
3.806457,1.2767,-1.4439,-2.4889,3.148
3.817443,1.2399,-1.5351,-2.6667,3.317
3.818066,1.2099,-1.5567,-2.8552,3.470
3.822620,1.2437,-1.5512,-3.0856,3.671
3.825187,1.2762,-1.5373,-3.2938,3.852
3.829690,1.3480,-1.4927,-3.5253,4.059
3.835426,1.4353,-1.4098,-3.7254,4.234
3.838994,1.5384,-1.3504,-3.9253,4.427
3.843606,1.6152,-1.2615,-4.1181,4.600
3.848381,1.6735,-1.1932,-4.2608,4.731
3.852749,1.7113,-1.1812,-4.3606,4.831
3.858108,1.7334,-1.1369,-4.4201,4.882
3.862501,1.7324,-1.1175,-4.4490,4.903
3.867718,1.6959,-1.0822,-4.4784,4.910
3.871740,1.6380,-1.0646,-4.4535,4.863
3.876490,1.5657,-1.0404,-4.4247,4.807
3.880931,1.4525,-1.0215,-4.3967,4.742
3.885938,1.4155,-0.9673,-4.3530,4.678
3.890348,1.3495,-0.9041,-4.2744,4.573
3.895675,1.2859,-0.8413,-4.1873,4.460
3.900229,1.2153,-0.7911,-4.0606,4.312
3.904860,1.1617,-0.7414,-3.9445,4.178
3.910085,1.1035,-0.6496,-3.7050,3.920
3.915337,1.0648,-0.5876,-3.4115,3.622
3.918948,0.9958,-0.5417,-3.1499,3.348
3.923119,0.9161,-0.4525,-2.8527,3.030
3.927758,0.8548,-0.3995,-2.5796,2.747
3.933133,0.7933,-0.3471,-2.3375,2.493
3.939747,0.7509,-0.2714,-2.1573,2.300
3.943963,0.7277,-0.1916,-2.0558,2.189
3.946523,0.6664,-0.0763,-2.0139,2.123
3.953589,0.6292,0.0440,-2.0579,2.152
3.956570,0.6040,0.1676,-2.2194,2.306
3.960755,0.5757,0.3338,-2.3767,2.468
3.965545,0.5196,0.5100,-2.5473,2.649
3.970474,0.4178,0.6733,-2.7006,2.814
3.976136,0.3123,0.8439,-2.8062,2.947
3.979413,0.1499,1.0269,-2.7832,2.970
3.984290,-0.0558,1.1816,-2.5720,2.831
3.988729,-0.2524,1.2819,-2.3497,2.689
3.993194,-0.4401,1.2916,-1.9753,2.401
3.997914,-0.5763,1.2602,-1.4292,1.991
4.003725,-0.6800,1.2157,-0.8141,1.613
4.008150,-0.7793,1.1307,-0.1844,1.386
4.012009,-0.9308,1.0517,0.4847,1.486
4.016824,-1.0594,0.9466,1.1410,1.822
4.021607,-1.1694,0.8525,1.7756,2.291
4.026080,-1.2725,0.7876,2.3485,2.785
4.030852,-1.3945,0.7200,2.8647,3.266
4.035800,-1.4778,0.6322,3.2699,3.644
4.040072,-1.5343,0.5576,3.5569,3.914
4.044711,-1.5855,0.4911,3.7785,4.127
4.049394,-1.5914,0.4760,3.9228,4.260
4.055326,-1.5689,0.4912,3.9990,4.324
4.058639,-1.5301,0.5490,4.0095,4.327
4.063494,-1.4441,0.6069,3.9827,4.280
4.070257,-1.3535,0.6561,3.9423,4.219
4.072737,-1.2845,0.7329,3.9119,4.182
4.078358,-1.1988,0.7946,3.8771,4.135
4.083052,-1.0990,0.8274,3.8903,4.126
4.088332,-0.9833,0.8267,3.9200,4.125
4.091471,-0.8571,0.7976,3.9711,4.140
4.096080,-0.7208,0.7473,4.0600,4.191
4.104578,-0.6034,0.6422,4.1486,4.241
4.108309,-0.4788,0.5515,4.2537,4.316
4.110181,-0.3565,0.4127,4.3778,4.412
4.115700,-0.2698,0.2711,4.5042,4.520
4.119642,-0.2109,0.1599,4.6022,4.610
4.124122,-0.1979,0.0258,4.6671,4.671
4.128961,-0.2420,-0.0764,4.6564,4.663
4.133687,-0.3185,-0.1735,4.6204,4.635
4.138606,-0.4224,-0.2347,4.5211,4.547
4.142900,-0.5603,-0.3200,4.3301,4.378
4.147821,-0.6938,-0.4248,4.0355,4.117
4.152387,-0.7921,-0.4963,3.6708,3.788
4.157184,-0.8774,-0.5414,3.3030,3.460
4.161657,-0.9674,-0.5811,2.8600,3.075
4.166626,-0.9745,-0.6002,2.3869,2.647
4.170938,-0.9884,-0.6050,1.9406,2.260
4.175883,-0.9693,-0.5852,1.5063,1.884
4.180164,-0.9699,-0.5544,1.0933,1.563
4.187192,-0.9619,-0.5236,0.7583,1.332
4.190319,-0.9689,-0.5355,0.5109,1.219
4.195853,-0.9668,-0.5441,0.3100,1.152
4.198928,-0.9863,-0.5876,0.1961,1.165
4.203790,-0.9814,-0.6443,0.1096,1.179
4.208291,-0.9757,-0.7240,0.1006,1.219
4.213027,-0.9524,-0.8292,0.0878,1.266
4.219373,-0.9233,-0.9313,0.1455,1.319
4.222452,-0.8956,-1.0283,0.2069,1.379
4.226973,-0.8409,-1.1490,0.3365,1.463
4.231752,-0.7451,-1.2125,0.4892,1.505
4.237027,-0.6173,-1.2911,0.6387,1.567
4.241599,-0.4663,-1.3301,0.8163,1.629
4.245785,-0.3299,-1.3755,0.9651,1.712
4.250739,-0.1686,-1.4087,1.0612,1.772
4.256123,-0.0270,-1.4541,1.1360,1.845
4.260300,0.0815,-1.5168,1.1420,1.900
4.265344,0.1624,-1.5853,1.0722,1.921
4.270409,0.2447,-1.6885,0.9745,1.965
4.274962,0.3648,-1.7932,0.8012,1.998
4.279345,0.4342,-1.9138,0.6051,2.054
4.284629,0.4504,-1.9859,0.3956,2.074
4.287931,0.4298,-2.0647,0.1752,2.116
4.293104,0.3529,-2.0951,-0.0799,2.126
4.297260,0.2670,-2.1082,-0.3627,2.156
4.306047,0.1571,-2.0896,-0.6659,2.199
4.306594,0.0518,-2.0679,-0.9848,2.291
4.312150,-0.0400,-2.0597,-1.3075,2.440
4.316016,-0.1238,-2.0073,-1.6341,2.591
4.320841,-0.1785,-1.9583,-1.9886,2.797
4.325337,-0.2213,-1.9099,-2.2970,2.995
4.329855,-0.2428,-1.8382,-2.5953,3.190
4.335907,-0.2815,-1.7910,-2.8691,3.394
4.339235,-0.2563,-1.7680,-3.0970,3.575
4.343969,-0.2251,-1.7260,-3.2697,3.704
4.348483,-0.1905,-1.6649,-3.4325,3.820
4.353486,-0.1217,-1.6039,-3.5641,3.910
4.358046,-0.0976,-1.5357,-3.6334,3.946
4.362659,-0.0801,-1.4676,-3.6835,3.966
4.367495,-0.0668,-1.4020,-3.7024,3.960
4.372433,-0.0716,-1.3128,-3.7021,3.929
4.377284,-0.0588,-1.2456,-3.6920,3.897
4.381613,-0.0496,-1.1645,-3.6842,3.864
4.387946,-0.0587,-1.0958,-3.6714,3.832
4.395686,-0.0786,-1.0324,-3.6058,3.751
4.396206,-0.0828,-0.9458,-3.5424,3.667
4.400573,-0.0976,-0.8742,-3.4812,3.591
4.404805,-0.1513,-0.7915,-3.3887,3.483
4.409563,-0.1817,-0.7598,-3.3270,3.417
4.415459,-0.2123,-0.6715,-3.2650,3.340
4.419951,-0.2573,-0.5815,-3.2077,3.270
4.423940,-0.2690,-0.4898,-3.1190,3.169
4.428105,-0.3022,-0.4275,-3.0397,3.084
4.432908,-0.3451,-0.3871,-2.9556,3.001
4.438051,-0.3857,-0.3351,-2.8953,2.940
4.442092,-0.4479,-0.2832,-2.8135,2.863
4.446873,-0.4600,-0.2385,-2.7126,2.762
4.454069,-0.4987,-0.2080,-2.6238,2.679
4.456883,-0.5327,-0.1436,-2.5209,2.581
4.460744,-0.6168,-0.0907,-2.3968,2.477
4.466677,-0.6719,-0.0278,-2.2325,2.332
4.470449,-0.7554,0.0453,-2.0566,2.191
4.476346,-0.8576,0.1044,-1.8548,2.046
4.480114,-0.9667,0.1640,-1.6368,1.908
4.484779,-1.0805,0.2384,-1.3905,1.777
4.488900,-1.1967,0.2914,-1.1445,1.681
4.493948,-1.2797,0.3255,-0.8917,1.593
4.498888,-1.3510,0.3977,-0.6177,1.538
4.505991,-1.4036,0.4696,-0.3558,1.522
4.508055,-1.4066,0.5340,-0.0844,1.507
4.512444,-1.3576,0.5408,0.1390,1.468
4.517167,-1.3070,0.6071,0.3503,1.483
4.521822,-1.1687,0.6469,0.5687,1.452
4.526157,-1.0333,0.6724,0.7511,1.444
4.531013,-0.9197,0.7098,0.9739,1.516
4.536110,-0.8060,0.6946,1.1941,1.599
4.540213,-0.6604,0.7295,1.3782,1.693
4.544984,-0.5536,0.7405,1.5595,1.813
4.549680,-0.4654,0.7635,1.6782,1.902
4.555484,-0.4167,0.7651,1.8180,2.016
4.559145,-0.3526,0.7718,1.9213,2.100
4.564353,-0.2949,0.7721,1.9999,2.164
4.568702,-0.2659,0.7712,2.0395,2.197
4.573007,-0.2112,0.7386,2.0638,2.202
4.577943,-0.1865,0.7297,2.1132,2.243
4.582283,-0.1969,0.7039,2.1999,2.318
4.590577,-0.2474,0.7187,2.3212,2.442
4.595247,-0.3330,0.6926,2.5108,2.626
4.597437,-0.4467,0.6563,2.7471,2.859
4.601528,-0.5192,0.6548,3.0279,3.141
4.605963,-0.6296,0.6874,3.3511,3.478
4.610391,-0.7515,0.7058,3.6596,3.802
4.615812,-0.8516,0.7164,3.9081,4.063
4.619866,-0.8605,0.7617,4.0684,4.228
4.624602,-0.7903,0.7529,4.1908,4.331
4.629338,-0.6913,0.7999,4.2062,4.337
4.636441,-0.4514,0.8309,4.1386,4.245
4.638955,-0.1429,0.8701,4.0239,4.119
4.643183,0.1716,0.9201,3.8668,3.979
4.648159,0.5112,0.9482,3.6576,3.813
4.656345,0.8326,0.9929,3.4488,3.684
4.657885,1.1097,0.9903,3.2544,3.578
4.662073,1.3380,0.9814,3.0934,3.510
4.666742,1.5469,0.8807,2.9225,3.422
4.671345,1.6722,0.7888,2.8372,3.386
4.675937,1.7214,0.6749,2.8014,3.357
4.680638,1.6543,0.5411,2.8104,3.306
4.687986,1.5260,0.3993,2.8666,3.272
4.690020,1.3561,0.2492,2.9293,3.238
4.696159,1.1253,0.1240,3.0155,3.221
4.699415,0.9076,-0.0055,3.1252,3.254
4.708772,0.7119,-0.1347,3.2133,3.294
4.709747,0.5617,-0.3142,3.2632,3.326
4.713915,0.4468,-0.4799,3.2751,3.340
4.718354,0.3835,-0.6127,3.2254,3.305
4.737459,0.3767,-0.7586,3.1931,3.303
4.738548,0.3355,-0.8866,3.1662,3.305
4.739271,0.3628,-0.9924,3.1569,3.329
4.739871,0.4011,-1.0715,3.0888,3.294
4.746441,0.4602,-1.1599,3.0193,3.267
4.747292,0.5496,-1.2315,2.9341,3.229
4.750844,0.6000,-1.2959,2.8286,3.169
4.755855,0.6475,-1.3366,2.6741,3.059
4.760294,0.6830,-1.3249,2.4777,2.892
4.764662,0.7093,-1.3253,2.2468,2.703
4.771036,0.7601,-1.3186,1.9692,2.489
4.775337,0.8280,-1.2877,1.6784,2.272
4.778679,0.8722,-1.2803,1.3816,2.076
4.783503,0.9237,-1.2385,1.0714,1.880
4.788476,0.9895,-1.2099,0.6999,1.713
4.793262,1.0334,-1.1415,0.3795,1.586
4.798029,1.1346,-1.0665,0.0023,1.557
4.811056,1.1929,-0.9821,-0.3719,1.589
4.812091,1.2588,-0.9214,-0.7434,1.728
4.812855,1.3684,-0.8624,-1.0861,1.948
4.816428,1.4358,-0.8335,-1.4217,2.186
4.841486,1.4850,-0.8127,-1.7097,2.406
4.842433,1.4993,-0.7617,-1.9599,2.582
4.842890,1.4765,-0.7567,-2.1843,2.743
4.843259,1.4431,-0.7690,-2.3662,2.876
4.843770,1.3442,-0.7701,-2.4962,2.938
4.844279,1.2420,-0.7791,-2.5957,2.981
4.848999,1.1103,-0.7893,-2.6695,2.997
4.854209,0.9439,-0.7986,-2.7197,2.988
4.858478,0.7978,-0.8193,-2.7511,2.979
4.862747,0.6741,-0.8492,-2.8208,3.022
4.867616,0.5868,-0.8670,-2.9072,3.090
4.872184,0.4759,-0.9158,-2.9744,3.148
4.877140,0.3697,-0.9431,-3.0559,3.219
4.881656,0.3038,-0.9586,-3.1299,3.287
4.888968,0.2063,-0.9790,-3.2037,3.356
4.893219,0.1083,-1.0090,-3.2940,3.447
4.895954,0.0217,-1.0153,-3.3817,3.531
4.900363,-0.0770,-1.0119,-3.4836,3.628
4.905174,-0.1687,-1.0251,-3.5830,3.731
4.909901,-0.2582,-1.0259,-3.6825,3.831
4.915707,-0.3453,-0.9951,-3.7533,3.898
4.919779,-0.4134,-0.9635,-3.8149,3.956
4.923795,-0.4627,-0.8807,-3.8600,3.986
4.928291,-0.5220,-0.8448,-3.8386,3.965
4.932951,-0.5485,-0.7648,-3.7745,3.890
4.937848,-0.5662,-0.7270,-3.6823,3.796
4.942581,-0.5534,-0.6575,-3.5760,3.678
4.946856,-0.5697,-0.5900,-3.4700,3.566
4.953095,-0.5266,-0.5560,-3.3642,3.450
4.957624,-0.5103,-0.5078,-3.2273,3.307
4.961356,-0.4565,-0.4434,-3.0880,3.153
4.965807,-0.4015,-0.4082,-2.9725,3.027
4.970378,-0.3168,-0.3355,-2.8543,2.891
4.975534,-0.2289,-0.3018,-2.7550,2.781
4.979894,-0.1640,-0.2328,-2.6770,2.692
4.984537,-0.0600,-0.1835,-2.6250,2.632
4.993149,0.0571,-0.1728,-2.5730,2.579
4.995117,0.1614,-0.1240,-2.4898,2.498
4.998446,0.2651,-0.1302,-2.4234,2.441
5.003021,0.3424,-0.1242,-2.3261,2.354
5.007748,0.3698,-0.1443,-2.2076,2.243
5.012553,0.3641,-0.1737,-2.0821,2.121
5.017495,0.3184,-0.2053,-1.9211,1.958
5.022036,0.2521,-0.2441,-1.7771,1.811
5.026653,0.1459,-0.2495,-1.6332,1.659
5.031138,0.0743,-0.2381,-1.5278,1.548
5.036911,-0.0203,-0.1811,-1.4490,1.460
5.041160,-0.1235,-0.1073,-1.3824,1.392
5.045544,-0.2215,-0.0500,-1.3065,1.326
5.050075,-0.3003,0.0217,-1.2093,1.246
5.056282,-0.3509,0.0794,-1.1409,1.196
5.059250,-0.3998,0.1252,-1.0536,1.134
5.063929,-0.4115,0.2000,-0.9640,1.067
5.068757,-0.3674,0.2800,-0.8675,0.983
5.073662,-0.3179,0.4012,-0.7401,0.900
