time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.105889,-1.8952,-4.4441,-9.2734,10.456
6.111116,-1.8585,-4.5296,-9.3113,10.520
6.114743,-1.8713,-4.6331,-9.3547,10.606
6.118935,-1.9068,-4.7185,-9.3993,10.689
6.123823,-1.9169,-4.8115,-9.4024,10.735
6.129034,-1.9485,-4.9071,-9.3622,10.748
6.132956,-1.9842,-4.9667,-9.2767,10.708
6.141732,-2.0760,-5.0475,-9.1153,10.624
6.142338,-2.1687,-5.0966,-9.0025,10.570
6.147107,-2.2576,-5.1569,-8.8597,10.497
6.152281,-2.3355,-5.1899,-8.6774,10.377
6.160080,-2.3477,-5.2410,-8.4699,10.233
6.161641,-2.2559,-5.2504,-8.2710,10.053
6.166519,-2.1369,-5.2685,-8.0732,9.874
6.170603,-1.9811,-5.2453,-7.8669,9.660
6.175675,-1.8388,-5.2502,-7.5849,9.406
6.180500,-1.7414,-5.2119,-7.2535,9.100
6.185566,-1.6554,-5.1902,-6.9036,8.794
6.190242,-1.6001,-5.1522,-6.5300,8.470
6.193956,-1.5804,-5.1219,-6.0921,8.114
6.198379,-1.5462,-5.0687,-5.5797,7.695
6.203762,-1.4501,-4.9908,-5.0787,7.267
6.208155,-1.2948,-4.9074,-4.6103,6.857
6.213360,-1.0943,-4.7760,-4.1647,6.431
6.216881,-0.8749,-4.6445,-3.7777,6.050
6.222472,-0.6458,-4.4913,-3.4515,5.701
6.226633,-0.4163,-4.3379,-3.2580,5.441
6.231727,-0.1765,-4.1438,-3.1086,5.183
6.235905,0.0449,-3.9302,-2.9699,4.926
6.241937,0.2527,-3.6734,-2.8036,4.628
6.246281,0.5064,-3.3302,-2.6527,4.288
6.250954,0.8180,-2.9435,-2.4768,3.933
6.260298,1.0989,-2.4654,-2.2640,3.523
6.260744,1.3200,-1.8619,-2.1008,3.102
6.263649,1.3541,-1.1659,-1.9351,2.634
6.269080,1.2553,-0.4170,-1.7721,2.211
6.273712,1.0918,0.3261,-1.4813,1.869
6.278612,1.0235,1.0453,-0.9752,1.758
6.283226,1.1033,1.7008,-0.2311,2.040
6.289956,1.2796,2.2926,0.8484,2.759
6.291920,1.6903,2.8440,2.2246,3.987
6.297540,2.2462,3.4518,3.8451,5.634
6.302376,2.8934,4.0573,5.5625,7.468
6.306016,3.5127,4.6640,7.1600,9.239
6.311821,4.1112,5.1493,8.4306,10.700
6.316357,4.6743,5.5084,9.3464,11.813
6.322262,5.1900,5.7539,9.9217,12.589
6.325049,5.6878,5.9697,10.3647,13.244
6.330680,5.9695,6.2873,10.7831,13.836
6.334910,5.9157,6.6081,11.1678,14.261
6.339761,5.4978,6.8650,11.4692,14.453
6.343098,4.7979,6.9978,11.6476,14.410
6.347977,3.8611,6.9397,11.6778,14.122
6.352808,2.8346,6.9229,11.5057,13.724
6.358508,1.8351,7.1102,11.1414,13.344
6.364787,0.8105,7.7194,10.6495,13.178
6.367175,-0.1372,8.7299,9.5484,12.938
6.371730,-0.9648,9.9660,8.0689,12.859
6.375901,-1.5832,11.1191,6.3259,12.890
6.381482,-1.9874,11.9312,4.5372,12.919
6.385991,-2.1895,12.2663,2.8940,12.792
6.390641,-2.1805,12.1748,1.5158,12.461
6.395027,-2.0518,11.8674,0.4025,12.050
6.399501,-1.7392,11.5092,-0.3645,11.646
6.406135,-1.0517,11.1811,-0.7611,11.256
6.409279,0.0863,10.8011,-0.5622,10.816
6.413394,1.6718,10.0875,0.4177,10.234
6.418762,3.4190,8.9912,2.3005,9.891
6.423306,4.9975,7.4836,4.7860,10.192
6.428255,6.0162,5.7196,7.4171,11.132
6.432438,6.3355,3.8280,9.8643,12.333
6.441735,5.9254,2.0715,11.7962,13.362
6.452613,4.8907,0.6554,13.0180,13.922
6.453046,3.3996,-0.3272,13.5307,13.955
6.453509,1.7826,-0.9127,13.4719,13.620
6.464893,0.2011,-1.2832,12.9975,13.062
6.465305,-1.1897,-1.5390,12.2227,12.377
6.465521,-2.3042,-1.7707,11.2767,11.645
6.471452,-3.1482,-1.9210,10.3453,10.983
6.473975,-3.7268,-1.9516,9.5758,10.459
6.479918,-3.9350,-1.8604,8.9144,9.920
6.484427,-3.7857,-1.5591,8.2424,9.203
6.489076,-3.3140,-1.1507,7.4744,8.257
6.494144,-2.5103,-0.7439,6.5245,7.030
6.497396,-1.5285,-0.4467,5.3113,5.545
6.502206,-0.5431,-0.2869,3.8486,3.897
6.506999,0.2721,-0.1764,2.1808,2.205
6.512239,0.8559,-0.0936,0.3184,0.918
6.517257,1.1614,-0.0206,-1.7500,2.100
6.522471,1.2254,0.0537,-3.9789,4.164
6.526005,1.0968,0.1237,-6.1965,6.294
6.530557,0.8313,0.1574,-8.2958,8.339
6.536001,0.5776,0.0859,-10.2077,10.224
6.539866,0.2176,-0.0731,-11.6843,11.687
6.544765,-0.1781,-0.2287,-12.9578,12.961
6.551343,-0.5718,-0.4591,-13.5965,13.616
6.554049,-0.9376,-0.7283,-13.8143,13.865
6.560106,-1.2190,-1.0176,-13.6353,13.727
6.562912,-1.4455,-1.3165,-13.0805,13.226
6.567747,-1.6012,-1.5932,-12.2662,12.472
6.575798,-1.8235,-1.8022,-11.2533,11.542
6.577093,-1.9650,-1.9742,-10.1790,10.553
6.582302,-2.1108,-2.1783,-9.1539,9.643
6.586928,-2.2857,-2.3587,-8.2817,8.909
6.591664,-2.4572,-2.5291,-7.5679,8.349
6.596279,-2.6164,-2.7360,-7.0114,7.968
6.601257,-2.7139,-2.9012,-6.7091,7.797
6.605962,-2.7811,-3.0725,-6.6391,7.826
6.610845,-2.8204,-3.2091,-6.8203,8.048
6.614846,-2.8648,-3.3195,-7.2148,8.443
6.619873,-2.8974,-3.4407,-7.7754,8.983
6.623747,-2.9155,-3.5427,-8.4122,9.582
6.628475,-2.8899,-3.7365,-9.0304,10.191
6.633213,-2.8586,-3.9441,-9.5715,10.740
6.638172,-2.8805,-4.1791,-10.0125,11.225
6.651708,-3.0222,-4.3591,-10.3568,11.636
6.652667,-3.2643,-4.5502,-10.6461,12.029
6.653101,-3.4993,-4.7587,-10.8235,12.330
6.662419,-3.6795,-4.9721,-10.8780,12.514
6.662991,-3.8528,-5.2089,-10.8005,12.595
6.666849,-4.0286,-5.4619,-10.5580,12.551
6.672053,-4.2527,-5.7263,-10.1889,12.437
6.675993,-4.5372,-5.9568,-9.7193,12.269
6.680404,-4.8304,-6.1419,-9.0342,11.945
6.684580,-4.9536,-6.3111,-8.1903,11.465
6.690638,-4.8793,-6.3600,-7.2610,10.816
6.694272,-4.6299,-6.3426,-6.2907,10.062
6.699153,-4.2463,-6.2743,-5.3357,9.267
6.704348,-3.7620,-6.0946,-4.4071,8.410
6.708093,-3.2726,-5.9290,-3.5900,7.665
6.713402,-2.7898,-5.6827,-2.8693,6.950
6.718247,-2.2826,-5.3756,-2.3088,6.280
6.723155,-1.6864,-5.0488,-1.8866,5.647
6.727364,-1.0849,-4.7215,-1.6096,5.105
6.732380,-0.4922,-4.3673,-1.4109,4.616
6.735911,0.0728,-3.9980,-1.1950,4.173
6.740607,0.5629,-3.5369,-0.9645,3.709
6.745780,0.9482,-3.0101,-0.7990,3.255
6.751716,1.1460,-2.4051,-0.6968,2.754
6.768158,1.1144,-1.6876,-0.6158,2.114
6.768814,0.8897,-0.9664,-0.5976,1.443
6.769221,0.5362,-0.2735,-0.5574,0.820
6.769481,0.1583,0.3235,-0.4028,0.540
6.773955,-0.0968,0.8975,-0.0679,0.905
6.778231,-0.1081,1.4400,0.5302,1.538
6.783196,0.1529,2.0588,1.3430,2.463
6.788474,0.6626,2.7441,2.5135,3.780
6.792254,1.4073,3.5086,4.1307,5.599
6.797013,2.3423,4.3001,6.0901,7.814
6.801535,3.2936,5.0732,8.0966,10.106
6.807208,4.1392,5.6921,10.0255,12.249
6.810857,4.9357,6.1407,11.7043,14.109
6.815287,5.6010,6.3703,13.0199,15.539
6.820112,6.0700,6.4929,13.8948,16.494
6.825014,6.2495,6.5325,14.2364,16.864
6.831364,6.1634,6.5661,14.1744,16.793
6.834776,5.8710,6.6114,13.7446,16.343
6.840816,5.4916,6.6294,12.8794,15.491
6.847778,4.9839,6.6124,11.8505,14.457
6.848178,4.3735,6.5816,10.7737,13.361
6.853707,3.7074,6.6894,9.7432,12.386
6.857735,2.8727,7.1691,8.7984,11.707
6.863213,1.9026,8.0217,7.8492,11.383
6.868103,1.0719,8.9974,6.8296,11.347
6.873907,0.4280,9.8014,5.7884,11.391
6.876385,0.1450,10.2748,4.8557,11.365
6.880863,0.1911,10.3212,4.0809,11.100
6.885612,0.5250,9.9995,3.5415,10.621
6.891927,1.0528,9.5502,3.1268,10.104
6.895094,1.8095,9.1467,2.9672,9.785
6.899471,2.8147,8.7778,3.1505,9.742
6.906072,4.0851,8.2615,3.7956,9.967
6.911148,5.3711,7.4744,5.0246,10.486
6.914215,6.4476,6.4165,6.7425,11.323
6.919943,7.2685,5.1470,8.7117,12.459
6.924055,7.6668,3.7446,10.5013,13.531
6.927838,7.4529,2.3889,11.6899,14.068
6.932464,6.6130,1.1910,12.1194,13.858
6.937010,5.3138,0.2838,11.8900,13.026
6.941749,3.7924,-0.2328,11.1301,11.761
6.946863,2.2353,-0.5100,10.0183,10.277
6.952159,0.8076,-0.7014,8.8883,8.952
6.960154,-0.3262,-0.9229,7.8349,7.896
6.967903,-1.1517,-1.2141,7.0051,7.202
6.968204,-1.7018,-1.5792,6.4573,6.862
6.979208,-2.0217,-1.9602,6.1568,6.770
6.979684,-2.3089,-2.1681,5.8752,6.675
6.979910,-2.4903,-2.2024,5.4577,6.391
6.983698,-2.6544,-2.0764,4.8762,5.928
6.990600,-2.6722,-1.9061,4.0737,5.232
6.993779,-2.5814,-1.7682,3.0666,4.381
6.997711,-2.5058,-1.6311,1.9121,3.549
7.003556,-2.4592,-1.4918,0.6598,2.951
7.007316,-2.4870,-1.3180,-0.6598,2.891
7.012710,-2.5531,-1.1561,-2.0520,3.474
7.016485,-2.5805,-1.0190,-3.4197,4.404
7.022116,-2.5903,-0.9408,-4.7400,5.483
7.026041,-2.5862,-0.8723,-5.9565,6.552
7.030732,-2.6250,-0.8622,-7.0846,7.604
7.036058,-2.6793,-0.8781,-8.0012,8.483
7.041865,-2.7434,-0.9641,-8.8365,9.303
7.044873,-2.8280,-1.0877,-9.4367,9.911
7.050745,-2.8625,-1.2215,-10.0157,10.488
7.055062,-2.8628,-1.3889,-10.4095,10.885
7.061237,-2.8976,-1.6230,-10.6379,11.144
7.072066,-2.9257,-1.8687,-10.7159,11.264
7.072785,-2.9971,-2.1117,-10.6796,11.291
7.073304,-3.1121,-2.2785,-10.5217,11.206
7.086943,-3.2594,-2.4126,-10.3255,11.093
7.087576,-3.3775,-2.5696,-10.0330,10.894
7.088015,-3.5155,-2.7166,-9.6865,10.657
7.092199,-3.6143,-2.8518,-9.3524,10.424
7.095774,-3.6597,-2.9616,-9.0611,10.211
7.100768,-3.6733,-3.1038,-8.8076,10.035
7.107966,-3.7194,-3.2142,-8.6419,9.942
7.111068,-3.7304,-3.3288,-8.5400,9.896
7.114573,-3.7995,-3.4979,-8.4374,9.892
7.119306,-3.8928,-3.6952,-8.4035,9.971
7.124792,-3.9646,-3.9302,-8.4119,10.096
7.129340,-4.0505,-4.1787,-8.5037,10.304
7.133413,-4.1078,-4.3806,-8.6810,10.556
7.142278,-4.1344,-4.5427,-8.8937,10.809
7.142835,-4.1431,-4.7243,-9.1013,11.060
7.147418,-4.1391,-4.8579,-9.2752,11.259
7.152266,-4.0892,-4.9883,-9.4899,11.474
7.162615,-3.9914,-5.0820,-9.6330,11.600
7.163114,-3.8295,-5.1601,-9.7094,11.643
7.166656,-3.5868,-5.1725,-9.7838,11.634
7.171402,-3.3902,-5.1813,-9.8513,11.636
7.175500,-3.2326,-5.1602,-9.9576,11.672
7.180433,-3.1115,-5.1301,-10.0072,11.668
7.184753,-3.0200,-5.1362,-10.0174,11.655
7.191699,-2.8986,-5.1468,-9.9285,11.553
7.194709,-2.7837,-5.1640,-9.7361,11.367
7.199069,-2.6924,-5.1876,-9.3828,11.054
7.203660,-2.4986,-5.1558,-8.8995,10.584
7.208283,-2.1494,-5.0547,-8.3794,10.019
7.213567,-1.7209,-4.8776,-7.8656,9.414
7.217936,-1.2628,-4.6608,-7.4154,8.849
7.225253,-0.8053,-4.3925,-6.9932,8.297
7.226889,-0.3736,-4.0942,-6.6475,7.816
7.231816,0.0405,-3.7582,-6.3577,7.386
7.236660,0.4307,-3.3794,-6.1220,7.006
7.241166,0.7712,-2.8903,-5.8098,6.535
7.245504,1.0770,-2.3571,-5.4342,6.020
7.251322,1.3252,-1.7359,-4.9772,5.435
7.255196,1.4759,-1.0453,-4.2536,4.622
7.261308,1.5414,-0.3181,-3.1948,3.561
7.264239,1.6291,0.4481,-1.7127,2.406
7.281750,1.8194,1.0948,0.1193,2.127
7.282244,2.1690,1.5584,2.2262,3.477
7.282453,2.7437,1.9136,4.5144,5.619
7.283037,3.4156,2.2321,6.8689,7.989
7.288269,4.0907,2.4733,9.2202,10.386
7.292879,4.6417,2.7571,11.5103,12.714
7.297459,5.1429,3.0959,13.5972,14.863
7.301600,5.5495,3.4429,15.3288,16.662
7.306684,5.7720,3.6326,16.5236,17.876
7.311521,5.7982,3.6029,17.3084,18.606
7.315781,5.4675,3.4313,17.3237,18.487
7.321477,4.8340,3.2870,16.6432,17.640
7.325211,3.8617,3.3613,15.4813,16.306
7.331676,2.7399,3.6711,14.0122,14.742
7.334895,1.7460,4.0393,12.6036,13.350
7.340670,1.1638,4.2909,11.3149,12.157
7.343995,1.0309,4.4914,10.3230,11.305
7.349329,1.0096,4.7394,9.7571,10.894
7.354180,1.0431,5.2333,9.6194,11.000
7.367678,1.1400,6.0179,9.8618,11.609
7.368378,1.4483,6.8918,10.3192,12.493
7.368655,1.9807,7.6870,10.7998,13.403
7.377383,2.6930,8.2436,11.1575,14.131
7.377799,3.5046,8.6048,11.5425,14.817
7.381491,4.3515,8.8186,12.0026,15.517
7.385740,5.1676,8.8993,12.3868,16.104
7.391389,5.7459,8.9237,12.5159,16.410
7.395842,6.1136,8.9735,12.3465,16.442
7.399938,6.3645,8.9852,11.9717,16.265
7.407046,6.6683,8.9195,11.5510,16.045
7.411193,7.1119,8.6316,11.1363,15.783
7.414306,7.6253,8.1848,10.7292,15.500
7.419185,7.9772,7.5914,10.3957,15.144
7.423618,8.0435,6.8568,10.0827,14.607
7.428221,7.6886,6.0287,9.6990,13.767
7.433260,6.9249,5.1027,9.1943,12.591
7.442216,5.7520,4.1815,8.4446,11.040
7.442965,4.2595,3.2865,7.5226,9.248
7.447150,2.5781,2.5179,6.5085,7.440
7.451279,0.8208,1.8464,5.4996,5.859
7.459719,-0.7840,1.2393,4.6199,4.847
7.463760,-2.1209,0.6708,3.9097,4.498
7.465241,-3.2021,0.1959,3.4547,4.714
7.471224,-4.1090,-0.1693,3.1419,5.175
7.488890,-4.8231,-0.3803,2.9994,5.692
7.489535,-5.1624,-0.4599,2.9281,5.953
7.489804,-5.0967,-0.3686,2.7876,5.821
7.490060,-4.7848,-0.2265,2.5545,5.429
7.494151,-4.2481,-0.0357,2.1715,4.771
7.499040,-3.5900,0.1335,1.5378,3.908
7.502594,-3.0352,0.2545,0.7103,3.128
7.507307,-2.5842,0.3544,-0.2158,2.617
7.512709,-2.1998,0.3336,-1.1885,2.522
7.516875,-1.8061,0.2698,-2.1150,2.794
7.522282,-1.4125,0.1811,-3.0822,3.395
7.526199,-1.0615,0.1043,-4.0501,4.188
7.530895,-0.7564,-0.0140,-5.0412,5.098
7.535263,-0.5128,-0.1290,-6.0879,6.111
7.540460,-0.4069,-0.2526,-7.1363,7.152
7.544766,-0.4160,-0.3780,-8.0847,8.104
7.551734,-0.5184,-0.4551,-8.8720,8.899
7.555315,-0.6620,-0.5691,-9.3384,9.379
7.560733,-0.7902,-0.6688,-9.8815,9.936
7.567874,-0.8439,-0.8348,-10.1403,10.210
7.568467,-0.9191,-1.0596,-10.3615,10.456
7.584106,-0.9921,-1.3071,-10.5405,10.667
7.584729,-1.2593,-1.5674,-10.7108,10.898
7.584999,-1.5757,-1.8188,-10.8006,11.065
7.586964,-1.9423,-2.0469,-10.8002,11.163
7.592383,-2.2192,-2.2684,-10.6786,11.140
7.596936,-2.4646,-2.4645,-10.4546,11.020
7.601062,-2.6551,-2.6523,-10.1426,10.815
7.606643,-2.7665,-2.8204,-9.8595,10.622
7.610810,-2.8340,-2.9189,-9.6174,10.443
7.615653,-2.7951,-3.0677,-9.3277,10.209
7.620578,-2.7090,-3.1782,-9.1486,10.057
7.624795,-2.5772,-3.3074,-9.0395,9.965
7.630756,-2.5064,-3.4429,-8.9722,9.932
7.634151,-2.4462,-3.5556,-8.9015,9.893
7.638803,-2.4635,-3.6670,-8.7700,9.820
7.644585,-2.4631,-3.7674,-8.6090,9.715
7.648029,-2.4624,-3.8256,-8.4468,9.594
7.652639,-2.4093,-3.8825,-8.2835,9.460
7.660934,-2.3020,-3.9310,-8.0996,9.293
7.662373,-2.1696,-3.9426,-7.8904,9.083
7.666373,-2.0483,-3.9964,-7.6818,8.898
7.671122,-1.8974,-4.0471,-7.4525,8.690
7.676232,-1.8294,-4.0903,-7.2068,8.486
7.680411,-1.7583,-4.1214,-6.9257,8.249
7.685971,-1.7440,-4.1313,-6.6423,8.014
7.691032,-1.7817,-4.1464,-6.3590,7.798
7.694685,-1.7688,-4.1286,-6.0947,7.571
7.700044,-1.7458,-4.0709,-5.8231,7.316
7.704672,-1.6795,-4.0166,-5.5607,7.062
7.708591,-1.6318,-3.9421,-5.2836,6.791
7.715468,-1.5886,-3.8905,-5.0561,6.574
7.718373,-1.5164,-3.8092,-4.8447,6.347
7.725060,-1.3077,-3.7057,-4.6396,6.080
7.727096,-1.0345,-3.5992,-4.4576,5.822
7.731884,-0.6970,-3.4826,-4.2099,5.508
7.736836,-0.3263,-3.3131,-3.9372,5.156
7.741720,0.0514,-3.0744,-3.6991,4.810
7.746442,0.3816,-2.7713,-3.4788,4.464
7.750656,0.7101,-2.4516,-3.2621,4.142
7.759263,0.9796,-2.0622,-3.0109,3.779
7.759855,1.1450,-1.6455,-2.7783,3.426
7.764794,1.2134,-1.2174,-2.6078,3.123
7.770681,1.1901,-0.7911,-2.4809,2.863
7.775190,0.9796,-0.3655,-2.3577,2.579
7.778630,0.6866,0.0056,-2.1862,2.291
7.783470,0.4177,0.3758,-1.8356,1.920
7.788065,0.2176,0.7628,-1.3785,1.590
7.792736,0.1309,1.1269,-0.7964,1.386
7.797369,0.1480,1.4875,-0.0445,1.496
7.801779,0.2881,1.7611,0.9844,2.038
7.806469,0.4725,1.9875,2.2809,3.062
7.811662,0.6271,2.2273,3.8171,4.464
7.815841,0.7519,2.4831,5.4817,6.065
7.821413,0.8278,2.7263,7.1637,7.710
7.825456,0.9199,2.9666,8.8576,9.386
7.831399,0.9805,3.2591,10.3593,10.904
7.835848,1.0122,3.4417,11.5746,12.118
7.844088,1.1201,3.4702,12.4428,12.966
7.852093,1.2394,3.4207,12.8287,13.335
7.852413,1.2783,3.4659,12.6944,13.221
7.854058,1.1847,3.6933,12.3051,12.902
7.858398,0.8486,4.0743,11.6047,12.328
7.863009,0.2830,4.6304,10.8260,11.778
7.867213,-0.3668,5.3926,10.0894,11.446
7.873805,-0.9714,6.4151,9.4075,11.428
7.876671,-1.3937,7.5610,8.6999,11.610
7.881546,-1.5069,8.5670,7.9767,11.802
7.887122,-1.2160,9.2611,7.3152,11.864
7.892155,-0.5933,9.5570,6.7637,11.723
7.895410,0.2445,9.5450,6.4359,11.515
7.900222,1.1269,9.3481,6.3688,11.367
7.905643,1.8887,9.1747,6.5379,11.423
7.910626,2.4797,8.9959,6.8880,11.598
7.914479,2.9879,8.7448,7.2756,11.762
7.919741,3.4196,8.3616,7.6625,11.846
7.923613,3.7881,7.7656,8.0798,11.830
7.928072,4.0275,7.0186,8.6907,11.875
7.933866,4.1346,6.1366,9.5057,12.046
7.938436,4.0685,5.1151,10.4066,12.289
7.943229,3.6640,4.0472,11.2114,12.470
7.946870,2.9965,2.9777,11.8270,12.559
7.951530,2.1169,2.0229,12.1170,12.466
7.960390,1.1535,1.1726,12.0265,12.139
7.972452,0.1475,0.4863,11.6533,11.664
7.972887,-0.8563,-0.0626,11.0232,11.057
7.973275,-1.7518,-0.4069,10.1615,10.319
7.985067,-2.4875,-0.5888,9.0670,9.420
7.985517,-3.1025,-0.6814,7.8023,8.424
7.985741,-3.5588,-0.6900,6.4468,7.396
7.990577,-3.8277,-0.7273,5.0337,6.365
7.993397,-3.8940,-0.7572,3.5772,5.342
7.999282,-3.7962,-0.7910,2.1411,4.430
8.003752,-3.5100,-0.7991,0.7177,3.671
8.008747,-3.1534,-0.8258,-0.7059,3.335
8.012427,-2.7363,-0.8386,-2.0683,3.531
8.017020,-2.3472,-0.8625,-3.3922,4.214
8.022587,-2.1013,-0.8864,-4.6377,5.168
8.026778,-1.9348,-0.9254,-5.8036,6.187
8.031477,-1.9680,-1.0041,-6.9243,7.268
8.035889,-2.1138,-1.0968,-7.9865,8.334
8.043721,-2.4410,-1.2111,-9.0056,9.409
8.055819,-2.7726,-1.4003,-9.8774,10.354
8.056477,-3.1232,-1.5877,-10.7395,11.297
8.056991,-3.4528,-1.8388,-11.3200,11.977
8.066732,-3.6879,-2.1143,-11.6507,12.402
8.067269,-3.8291,-2.3782,-11.6673,12.508
8.068967,-3.9197,-2.6812,-11.3652,12.318
8.073329,-3.8658,-2.9077,-10.7225,11.763
8.077666,-3.7076,-3.0740,-9.8295,10.946
8.082809,-3.4277,-3.1827,-8.8455,10.006
8.087740,-3.0906,-3.1930,-7.8485,9.019
8.092077,-2.8234,-3.1814,-6.9235,8.126
8.096512,-2.5284,-3.1283,-6.1031,7.309
8.101235,-2.2040,-3.0858,-5.3957,6.595
8.106389,-1.8894,-3.0313,-4.8510,6.024
8.110867,-1.5922,-2.9588,-4.4442,5.571
8.116160,-1.3413,-2.8691,-4.2109,5.269
8.120932,-1.1657,-2.7938,-4.1315,5.122
8.126290,-1.0465,-2.6777,-4.1938,5.085
8.130681,-0.9860,-2.5611,-4.4338,5.214
8.133735,-0.9363,-2.4337,-4.8277,5.487
8.138677,-0.8755,-2.3228,-5.3445,5.893
8.144074,-0.8609,-2.2416,-5.9299,6.398
8.148486,-0.7681,-2.1575,-6.5195,6.910
8.152951,-0.6782,-2.1197,-7.0519,7.395
8.160897,-0.5478,-2.0957,-7.5084,7.815
8.164135,-0.3788,-2.0513,-7.9064,8.177
8.166947,-0.2229,-2.0311,-8.2822,8.531
8.171331,-0.0748,-2.0152,-8.5814,8.815
8.181009,0.0447,-2.0292,-8.8091,9.040
8.181395,0.1575,-2.0751,-8.9419,9.181
8.185232,0.3142,-2.1051,-9.0446,9.292
8.191517,0.4219,-2.1451,-9.1053,9.364
8.195106,0.4522,-2.1856,-9.1530,9.421
8.200102,0.4716,-2.1835,-9.1039,9.374
8.205066,0.5080,-2.1798,-8.9724,9.247
8.209245,0.5035,-2.2367,-8.7845,9.079
8.213490,0.5051,-2.2590,-8.5139,8.823
8.218343,0.5047,-2.2781,-8.2223,8.547
8.224457,0.5375,-2.3065,-7.8881,8.236
8.227229,0.6149,-2.3207,-7.5014,7.876
8.233113,0.7607,-2.3573,-7.0762,7.497
8.238155,0.9821,-2.3740,-6.6743,7.152
8.241953,1.2337,-2.3832,-6.3289,6.874
8.246401,1.4369,-2.3350,-5.9801,6.579
8.250866,1.6778,-2.2869,-5.6876,6.356
8.256328,1.8826,-2.1862,-5.4513,6.168
8.261787,2.0856,-2.1041,-5.2571,6.034
8.264798,2.1728,-2.0187,-5.1150,5.913
8.270790,2.1190,-1.9173,-4.9727,5.735
8.278080,1.9054,-1.7847,-4.7830,5.449
8.278932,1.5916,-1.5961,-4.5296,5.059
8.283701,1.2010,-1.3295,-4.1532,4.523
8.288924,0.8281,-0.9963,-3.5992,3.825
8.292875,0.4424,-0.6488,-2.8846,2.990
8.297981,0.1594,-0.3085,-1.9283,1.959
8.303018,0.0325,0.0002,-0.7802,0.781
8.308552,0.0579,0.3053,0.5239,0.609
8.311990,0.1775,0.5701,2.0085,2.095
8.316354,0.4439,0.8673,3.6190,3.748
8.320848,0.7933,1.2125,5.2652,5.461
8.326490,1.2056,1.5422,6.7302,7.009
8.331106,1.5970,1.8607,7.9523,8.322
8.335222,1.9984,2.1057,8.8623,9.326
8.342996,2.4027,2.2637,9.4481,10.008
8.344319,2.7380,2.3474,9.7690,10.413
8.350606,2.9103,2.4344,9.8486,10.554
8.353520,2.7133,2.6259,9.7438,10.450
8.368097,2.1211,2.9416,9.3613,10.039
8.368550,1.1321,3.3132,8.7605,9.434
8.368751,-0.0223,3.6080,7.9462,8.727
8.374204,-1.1285,3.8612,7.1306,8.187
8.377086,-2.1019,4.2128,6.4253,7.966
8.381649,-2.8863,4.7713,5.8557,8.086
8.386221,-3.3552,5.5759,5.5095,8.527
8.392190,-3.4240,6.4673,5.4524,9.126
8.396379,-3.0332,7.1804,5.6694,9.639
8.400355,-2.1965,7.6108,6.2051,10.062
8.405597,-1.0529,7.7205,6.9443,10.437
8.411483,0.1162,7.6481,7.7459,10.886
8.417701,1.0247,7.4847,8.5762,11.429
8.420617,1.5822,7.3187,9.3898,12.010
8.424702,1.7699,7.0499,10.1171,12.457
8.428430,1.6875,6.6238,10.7462,12.736
8.434008,1.3331,6.0982,11.2870,12.898
8.438989,0.8825,5.4876,11.8140,13.056
8.442440,0.4607,4.8661,12.4236,13.351
8.447636,0.1497,4.3244,13.0327,13.732
8.451764,0.0267,3.7736,13.6399,14.152
8.460328,0.0693,3.2127,14.2391,14.597
8.461037,0.2321,2.6071,14.7739,15.004
8.465842,0.4607,1.9646,15.2649,15.398
8.470671,0.5622,1.3594,15.6824,15.751
8.479018,0.5855,0.9177,15.9515,15.989
8.480169,0.5719,0.6175,15.9706,15.993
8.485252,0.4405,0.4439,15.6001,15.613
8.490930,0.0664,0.3231,14.8053,14.809
8.494130,-0.5711,0.3442,13.5969,13.613
8.498692,-1.1912,0.4367,12.0782,12.145
8.504179,-1.6052,0.5331,10.4314,10.568
8.509821,-1.8976,0.5925,8.8265,9.048
8.512744,-2.1046,0.6601,7.2109,7.541
8.517505,-2.2372,0.7933,5.5250,6.013
8.521910,-2.2048,0.9783,3.8379,4.533
8.526680,-2.0832,1.1181,2.0487,3.128
8.531711,-1.8296,1.1570,0.3288,2.190
8.536439,-1.5464,1.1157,-1.2749,2.294
8.544747,-1.2908,1.0386,-2.8089,3.261
8.545348,-1.2251,0.9583,-4.1832,4.463
8.550700,-1.4046,0.9041,-5.3486,5.603
8.554728,-1.8474,0.9079,-6.2174,6.549
8.562086,-2.2254,0.8769,-6.9430,7.344
8.564060,-2.4375,0.7729,-7.5501,7.971
8.568906,-2.3313,0.6635,-8.2066,8.557
8.576051,-1.9849,0.5035,-8.7601,8.996
8.578563,-1.5119,0.4242,-9.3737,9.504
8.582636,-1.1029,0.3852,-9.8423,9.911
8.587206,-0.8511,0.4461,-10.2570,10.302
8.592884,-0.7190,0.4847,-10.5960,10.631
8.597201,-0.7554,0.4362,-10.7303,10.766
8.601327,-1.5393,0.1877,-10.5162,10.630
8.609159,-1.5567,-0.0841,-10.4960,10.611
8.611685,-1.3185,-0.3244,-10.5066,10.594
8.615973,-1.1220,-0.3976,-10.4545,10.522
8.620796,-1.1015,-0.3330,-10.3202,10.384
8.624877,-1.1446,-0.2006,-10.1229,10.189
8.631247,-1.2201,-0.0798,-9.8815,9.957
8.634970,-1.3589,-0.0669,-9.5337,9.630
8.639736,-1.5129,-0.1526,-9.2205,9.345
