time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.678855,1.0590,-0.0118,-0.1514,1.070
7.683549,1.4449,-0.1066,-0.0386,1.449
7.688131,1.6922,-0.0993,0.0021,1.695
7.692859,1.8581,-0.0586,-0.0458,1.860
7.697409,1.9761,-0.0156,-0.0601,1.977
7.702311,2.0391,0.0344,-0.0385,2.040
7.707219,2.0162,0.1274,-0.0552,2.021
7.711830,1.9024,0.1630,0.0165,1.909
7.716601,1.9036,0.2081,-0.0600,1.916
7.720898,1.8666,0.2150,-0.0026,1.879
7.725612,1.7507,0.2195,0.0117,1.764
7.730338,1.5441,0.1546,0.0284,1.552
7.735363,1.3639,0.1115,-0.0601,1.370
7.739716,1.2938,0.0541,-0.0266,1.295
7.744460,1.2971,0.0038,-0.0218,1.297
7.748911,1.4750,0.0111,-0.1748,1.485
7.755927,1.4261,-0.1419,0.2150,1.449
7.758538,1.8459,-0.0864,-0.2298,1.862
7.763224,1.9990,-0.0935,0.0286,2.001
7.767781,2.1646,-0.0167,-0.2368,2.178
7.772714,1.9930,0.0169,0.1387,1.998
7.777203,2.0174,0.0623,-0.1196,2.022
7.781767,1.8480,0.1293,0.0431,1.853
7.787368,1.8984,0.2368,-0.0000,1.913
7.791215,1.9415,0.2700,0.0167,1.960
7.795803,1.9293,0.2554,-0.0239,1.946
7.800441,2.0414,0.1955,0.0191,2.051
7.805463,2.5625,0.1333,-0.2032,2.574
7.810268,2.7651,0.0137,-0.0093,2.765
7.814453,2.8081,0.0492,0.0098,2.809
7.820948,2.5537,-0.0655,-0.2196,2.564
7.824493,2.6248,-0.0823,0.0531,2.627
7.828991,2.9565,-0.0800,-0.0330,2.958
7.833475,3.1373,-0.0945,-0.0234,3.139
7.837893,3.3283,0.0964,-0.0019,3.330
7.842774,3.1310,0.0074,-0.2026,3.138
7.847775,2.6322,0.0452,0.0223,2.633
7.852706,2.9004,0.2790,-0.0757,2.915
7.856919,2.7277,0.1397,-0.0039,2.731
7.861258,2.7242,0.2301,-0.0971,2.736
7.866502,2.7963,0.3109,-0.0635,2.814
7.874869,2.9001,0.3845,-0.2618,2.937
7.880388,2.6000,0.3791,0.0851,2.629
7.880778,2.8115,0.3712,0.0157,2.836
7.884807,2.8169,0.3155,0.1209,2.837
7.889733,2.8485,0.2742,0.0275,2.862
7.894135,2.4660,0.3333,-0.0011,2.488
7.898814,2.5763,0.3807,-0.2401,2.615
7.904258,2.4959,0.0407,0.1140,2.499
7.907954,2.6207,0.1670,-0.0988,2.628
7.912778,2.0692,0.0949,0.1069,2.074
7.917250,2.5792,0.0589,-0.1346,2.583
7.922092,3.1048,-0.1682,0.0497,3.110
7.926892,3.2042,-0.2826,0.0138,3.217
7.931421,2.7376,-0.1127,-0.0411,2.740
7.936641,2.3671,0.0141,0.0140,2.367
7.941421,2.3293,0.1170,-0.0146,2.332
7.945401,2.4181,0.1840,-0.0504,2.426
7.949990,2.5926,0.2199,0.0907,2.604
7.957734,2.5854,0.3921,-0.0121,2.615
7.960450,2.7116,0.2964,0.0191,2.728
7.964150,2.6297,0.2057,-0.0047,2.638
7.968952,2.2328,0.1869,-0.0453,2.241
7.973671,1.8677,0.3520,-0.0284,1.901
7.978120,1.7036,0.5433,-0.0259,1.788
7.982837,1.6285,0.6101,0.0196,1.739
7.987783,1.3437,0.8104,0.0005,1.569
7.992250,1.0881,0.7643,0.0674,1.331
7.996894,1.1980,0.5416,0.0172,1.315
8.001663,1.0283,0.4698,-0.0306,1.131
8.006256,1.0373,0.2310,0.0962,1.067
8.011437,0.9503,0.1242,-0.0281,0.959
8.015548,0.8115,0.0769,0.0629,0.818
8.022546,0.5553,-0.0373,0.0844,0.563
8.025588,0.1653,-0.2083,0.0533,0.271
8.029505,0.4572,-0.3314,0.0342,0.566
8.035714,0.8995,-0.3924,-0.0303,0.982
8.039770,1.2219,-0.4366,0.0559,1.299
8.044046,1.0566,-0.4232,-0.0134,1.138
8.049202,1.1144,-0.2978,-0.0086,1.154
8.055293,0.7011,-0.2896,-0.0085,0.759
8.057489,-1.3108,-0.2117,0.0823,1.330
8.062897,-0.2189,-0.3878,-0.1831,0.481
8.067461,-0.2436,-0.1956,-0.0706,0.320
8.077686,-0.1922,-0.3047,0.0824,0.370
8.078176,0.3133,-0.5023,-0.0301,0.593
8.081060,0.0799,-0.5423,0.0464,0.550
8.085826,0.3104,-0.6519,0.0749,0.726
8.090621,-0.3088,-0.7921,-0.0685,0.853
8.095100,-1.8741,-0.9463,0.2279,2.112
8.099997,-1.1198,-0.9913,-0.0497,1.496
8.104702,-1.7419,-0.8573,0.0243,1.942
8.109212,-2.5863,-0.8763,0.2082,2.739
8.113949,-2.9253,-0.9144,-0.1889,3.071
8.118280,-3.2248,-0.8664,-0.1003,3.341
8.123504,-3.5336,-0.7111,0.1697,3.608
8.127877,-3.9097,-0.5246,0.0356,3.945
8.132348,-3.9814,-0.5648,0.0571,4.022
8.137795,-4.3064,-0.3660,-0.0362,4.322
8.141660,-4.8450,-0.1987,0.1359,4.851
8.147091,-5.0216,-0.1702,0.1213,5.026
8.151841,-5.3159,-0.1679,0.1617,5.321
8.156100,-5.7304,-0.2751,-0.0559,5.737
8.160381,-6.4106,-0.2506,0.1474,6.417
8.166035,-7.6672,-0.1373,0.0732,7.669
8.170184,-9.3243,-0.1673,0.6588,9.349
8.178043,-8.4046,-0.1677,-0.5704,8.426
8.180497,-7.2791,-0.2310,0.2547,7.287
8.184010,-6.1670,-0.3515,0.0656,6.177
8.189171,-5.4045,-0.4262,0.1276,5.423
8.193736,-4.0555,-0.5415,0.3330,4.105
8.197813,-4.0695,-0.1848,0.2847,4.084
8.204847,-4.2844,-0.2112,0.0835,4.290
8.207506,-4.5742,-0.2470,0.1909,4.585
8.211870,-4.9523,-0.2372,-0.0507,4.958
8.216429,-6.0807,-0.1360,-0.2466,6.087
8.221713,-6.4163,-0.3139,-0.0001,6.424
8.226245,-6.3428,-0.4294,0.1290,6.359
8.230492,-5.8512,-0.4301,0.0357,5.867
8.236160,-5.4608,-0.4355,0.0906,5.479
8.240709,-5.0136,-0.4194,0.0882,5.032
8.244569,-4.6863,-0.3700,0.0690,4.701
8.249362,-4.5435,-0.2777,0.0403,4.552
8.257947,-4.5776,-0.0925,0.1311,4.580
8.258879,-4.7835,0.1473,0.1047,4.787
8.264303,-4.8862,0.4201,0.0807,4.905
8.268047,-4.6087,0.5681,0.0639,4.644
8.272792,-4.4341,0.6801,0.1427,4.488
8.277613,-4.2620,0.7274,0.0972,4.325
8.281954,-4.1762,0.7578,0.0971,4.246
8.288248,-3.9446,0.7762,0.0946,4.021
8.291356,-3.7826,0.7228,0.1017,3.852
8.296131,-3.7285,0.6599,0.0585,3.787
8.300896,-3.4189,0.4968,0.1111,3.457
8.305441,-3.2509,0.3173,0.0416,3.267
8.310116,-3.0091,0.2025,0.1372,3.019
8.314679,-2.8130,0.0879,0.0582,2.815
8.319513,-2.7198,0.0546,0.0343,2.721
8.324579,-2.4073,-0.2439,0.1036,2.422
8.329520,-2.7068,0.1702,0.0318,2.712
8.333499,-2.7880,0.5121,-0.0495,2.835
8.338254,-1.9269,0.2584,0.0533,1.945
8.343331,-0.2653,0.0191,-0.1260,0.294
8.348303,-0.1231,0.0191,-0.0207,0.126
8.352084,-0.1414,-0.0097,0.0176,0.143
8.357453,-0.1379,0.0238,-0.0016,0.140
8.362358,-0.1271,-0.0026,0.0175,0.128
8.366365,-0.1211,0.0163,0.0342,0.127
8.373755,-0.1412,0.0138,0.0102,0.142
8.376391,-0.1565,-0.0055,0.0580,0.167
8.380271,-0.1550,0.0158,0.0125,0.156
8.384922,-0.1655,0.0204,0.0148,0.167
8.389820,-0.1974,0.0296,-0.0187,0.200
8.394171,-0.4513,0.0602,0.0434,0.457
8.398967,-0.3582,0.0072,-0.0093,0.358
8.405022,0.0070,-0.0362,-0.0356,0.051
8.408364,-0.1209,-0.0053,-0.0140,0.122
8.412938,-0.3513,0.0614,-0.0164,0.357
8.417559,-0.3089,0.0323,0.0218,0.311
8.422983,0.0083,-0.0087,0.0146,0.019
8.428433,-0.0096,-0.0043,0.0145,0.018
8.432237,-0.1207,0.0120,0.0312,0.125
8.436963,-0.2484,0.0570,0.0264,0.256
8.441075,-0.1871,0.0255,0.0239,0.190
8.446300,-0.0781,-0.0203,-0.0144,0.082
8.450827,-0.0386,-0.0302,0.0023,0.049
8.461766,-0.0828,-0.0281,-0.0096,0.088
8.462258,-0.1651,-0.0046,-0.0120,0.166
8.464346,-0.2116,0.0405,-0.0049,0.215
8.469492,-0.2079,0.0425,0.0118,0.212
8.473930,-0.2163,0.0685,-0.0025,0.227
8.478673,-0.0789,-0.0130,0.0667,0.104
8.483163,0.0509,-0.0322,-0.0266,0.066
8.488092,0.0465,-0.0585,0.0045,0.075
8.492378,0.0015,-0.0441,0.0189,0.048
8.497298,-0.0651,-0.0297,0.0117,0.072
8.501805,-0.1269,0.0062,-0.0146,0.128
8.506421,-0.2125,0.0133,-0.0146,0.213
8.511618,-0.0783,-0.0057,-0.0170,0.080
8.515988,0.0032,-0.0439,0.0021,0.044
8.521583,0.1681,-0.0677,-0.0337,0.184
8.525104,0.2490,-0.0891,-0.0241,0.266
8.530611,-0.0621,-0.0076,0.0165,0.065
8.535154,-0.1029,-0.0124,0.0452,0.113
8.539256,-0.1125,-0.0147,0.0356,0.119
8.543883,-0.0985,-0.0049,-0.0314,0.103
8.549008,-0.1059,-0.0310,0.0667,0.129
8.553898,-0.1228,0.0073,0.0021,0.123
8.564117,-0.1088,-0.0045,-0.0194,0.111
8.564669,-0.0899,-0.0091,-0.0242,0.094
8.567330,-0.0997,-0.0114,0.0022,0.100
8.572644,-0.1192,-0.0136,0.0022,0.120
8.576614,-0.0906,-0.0349,0.0165,0.099
8.581402,-0.1290,0.0034,0.0213,0.131
8.585924,-0.1435,0.0179,-0.0027,0.145
8.590539,-0.1028,-0.0036,0.0523,0.115
8.595327,-0.1003,0.0013,0.0116,0.101
8.600004,-0.0980,-0.0274,0.0260,0.105
8.605195,-0.1004,0.0062,0.0116,0.101
8.609309,-0.0931,0.0015,0.0068,0.093
8.614283,-0.0787,0.0135,0.0259,0.084
8.618594,-0.1217,0.0016,-0.0052,0.122
8.623389,-0.1192,-0.0032,-0.0171,0.120
8.628131,-0.1238,-0.0032,0.0020,0.124
8.632576,-0.1286,0.0017,0.0139,0.129
8.638785,-0.0999,-0.0007,0.0354,0.106
8.642134,-0.1141,0.0041,0.0282,0.118
8.646665,-0.1214,0.0042,0.0067,0.122
8.651358,-0.1070,0.0114,0.0067,0.108
8.657250,-0.1163,-0.0101,0.0401,0.123
8.663208,-0.1449,0.0090,-0.0149,0.146
8.665772,-0.0945,-0.0005,-0.0053,0.095
8.673525,-0.1424,-0.0148,0.0186,0.144
8.678594,-0.1257,-0.0099,-0.0268,0.129
8.682994,-0.1401,0.0020,-0.0148,0.141
8.684828,-0.1639,0.0140,-0.0148,0.165
8.688878,-0.7680,-0.0027,-0.0220,0.768
8.693707,-1.3234,0.0379,0.0473,1.325
8.698241,-0.2863,0.0044,-0.0292,0.288
8.702992,0.4127,-0.0602,0.0784,0.424
8.708969,0.3342,0.0615,-0.0365,0.342
8.712335,0.0977,0.0350,0.0138,0.105
8.716775,-0.2455,0.1334,-0.3328,0.435
8.721294,-0.2441,0.0764,-0.0264,0.257
8.726288,-0.0481,0.0741,0.2150,0.232
8.730690,-0.0171,0.1266,-0.0147,0.129
8.735458,-0.2518,0.2005,0.0833,0.333
8.740302,-0.6293,0.1597,0.0330,0.650
8.745220,-0.6645,0.0853,0.0617,0.673
8.749416,-0.5994,0.0422,0.0425,0.602
8.757344,-0.9656,0.1331,-0.0794,0.978
8.759399,-1.6875,0.0709,0.0808,1.691
8.763871,-1.3082,-0.0490,0.1452,1.317
8.768406,-0.9371,-0.0299,0.0183,0.938
8.772985,-0.6595,0.0294,0.0063,0.660
8.777520,-0.5833,0.1237,-0.0104,0.596
8.782451,-0.6738,0.1698,0.0016,0.695
8.788680,-0.7680,0.2392,-0.0222,0.805
8.791785,-0.1685,0.0447,-0.0718,0.189
8.796574,0.5774,-0.1076,-0.1115,0.598
8.801164,0.5370,0.1396,0.2382,0.604
8.805676,0.5937,0.0997,-0.3072,0.676
8.810453,0.8615,0.3559,0.4024,1.015
8.814960,-0.0249,0.8862,-0.3436,0.951
8.820146,-0.0714,0.8896,0.1717,0.909
8.824545,-0.2166,0.8407,-0.1263,0.877
8.829086,-0.3670,0.7065,0.0005,0.796
8.833579,-0.8325,0.5713,0.0930,1.014
8.838742,-1.3276,0.6510,-0.1617,1.487
8.843197,-1.5775,0.2130,0.1695,1.601
8.847886,-2.0399,0.3131,-0.0858,2.066
8.852507,-1.7934,0.1030,0.0217,1.797
8.857195,-1.8268,-0.2737,0.3157,1.874
8.861844,-2.3575,-0.1056,-0.1544,2.365
8.866796,-2.4540,-0.2332,0.0367,2.465
8.874200,-2.4250,-0.4122,0.0886,2.461
8.885269,-2.5750,-0.7436,-0.0070,2.680
8.885985,-2.6246,-0.8655,-0.0473,2.764
8.886139,-2.6713,-0.8812,0.0149,2.813
8.889729,-2.8279,-0.9374,0.0483,2.980
8.894534,-2.8458,-1.0747,0.0172,3.042
8.899054,-2.7919,-1.0756,0.0483,2.992
8.904353,-2.6160,-1.0072,0.0601,2.804
8.908567,-2.5976,-1.0799,0.1342,2.816
8.913189,-2.6220,-1.0715,0.0312,2.833
8.917955,-2.6036,-1.0080,0.0360,2.792
8.922578,-2.4540,-0.9710,-0.0095,2.639
8.927162,-2.2186,-0.8742,0.0407,2.385
8.931881,-2.2298,-0.7680,-0.0454,2.359
8.936625,-1.9588,-0.6836,0.0527,2.075
8.941334,-1.9292,-0.5969,0.0263,2.020
8.945938,-1.8185,-0.5126,0.0024,1.889
8.951031,-1.8033,-0.3855,0.0048,1.844
8.957458,-1.6210,-0.3020,0.1052,1.652
8.960091,-1.3645,-0.1380,0.6643,1.524
8.964933,-2.1908,0.1345,-0.6413,2.287
8.969223,-1.9078,-0.0093,0.1194,1.912
8.974208,-1.9595,-0.0239,0.1599,1.966
8.978770,-2.0948,-0.0886,-0.0219,2.097
8.983255,-2.1706,-0.0863,0.0283,2.172
8.988962,-2.4974,-0.1414,-0.0697,2.502
8.992769,-2.6569,-0.2705,-0.0027,2.671
8.997298,-2.7373,-0.4162,0.0594,2.769
9.001902,-2.5523,-0.5282,-0.0291,2.607
9.007271,-2.1621,-0.6163,0.0570,2.249
9.011464,-1.9711,-0.5919,-0.0363,2.058
9.015993,-1.9071,-0.5363,0.0283,1.981
9.022261,-2.0078,-0.5598,0.0761,2.086
9.026505,-2.1276,-0.4351,0.0927,2.174
9.030598,-2.0778,-0.1695,0.0065,2.085
9.035573,-1.8078,-0.0527,0.0710,1.810
9.039512,-1.9774,-0.0962,0.0351,1.980
9.044742,-2.2618,-0.2280,-0.0342,2.274
9.049343,-2.3217,-0.3402,-0.0796,2.348
9.054206,-2.2549,-0.4023,0.0447,2.291
9.058167,-1.6448,-0.4668,0.0590,1.711
9.062931,-1.0709,-0.4764,0.0733,1.174
9.067392,-1.1887,-0.3591,-0.0606,1.243
9.079077,-1.3927,-0.2347,0.0183,1.412
9.079572,-1.7566,-0.1129,0.1139,1.764
9.081711,-2.4093,-0.0464,0.0612,2.410
9.086346,-2.8293,-0.0660,0.0826,2.831
9.091167,-3.2035,-0.1502,0.0299,3.207
9.095751,-3.1118,-0.2483,-0.1135,3.124
9.100275,-2.7959,-0.1525,-0.2114,2.808
9.105459,-1.9199,-0.2605,0.2382,1.952
9.109612,-1.6468,-0.1030,-0.0130,1.650
9.114282,-1.7087,-0.0510,0.0133,1.709
9.119089,-1.6411,0.0248,0.1447,1.648
9.123665,-1.6816,0.0505,-0.0203,1.682
9.128507,-1.8724,0.0498,-0.0107,1.873
9.133000,-1.8357,-0.0010,0.1112,1.839
9.137840,-1.7059,-0.0518,0.0155,1.707
9.142940,-1.8466,-0.1597,-0.0252,1.854
9.147390,-1.9704,-0.2006,0.0274,1.981
9.151858,-1.9724,-0.1984,-0.0443,1.983
9.158410,-1.6779,-0.1652,-0.0394,1.686
9.162231,-1.3095,-0.0604,0.0730,1.313
9.165724,-1.1807,0.1112,-0.0586,1.187
9.170538,-0.9992,0.1391,0.0395,1.010
9.175330,-1.2435,0.3793,0.1351,1.307
9.179673,-0.4668,0.5578,0.8543,1.122
9.184367,-1.5511,0.0749,-0.9870,1.840
9.189427,-2.1201,0.4710,0.2235,2.183
9.193809,-1.6992,0.7019,0.1897,1.848
9.198458,-1.7295,0.1324,-0.1164,1.739
9.203084,-1.7342,-0.4050,-0.0518,1.782
9.207828,-1.7418,-0.6118,-0.0183,1.846
9.212416,-1.7127,-0.7755,0.0677,1.881
9.217662,-1.5037,-0.8889,0.1321,1.752
9.224194,-1.0610,-0.9306,-0.0545,1.412
9.226520,-0.5306,-0.7855,-0.0162,0.948
9.231432,-0.2323,-0.6957,0.0985,0.740
9.235802,-0.4239,-0.6252,0.0912,0.761
9.240851,-0.4001,-0.5164,0.0241,0.654
9.245969,-0.2472,-0.3169,0.1077,0.416
9.249787,-0.2761,-0.1248,0.1052,0.321
9.256029,-0.2480,-0.0068,0.0644,0.256
9.260005,-0.1794,0.3284,-0.1030,0.388
9.264516,-0.1605,0.4408,0.1720,0.500
9.269446,-0.2231,0.5698,0.0785,0.617
9.274828,-0.0822,0.4858,0.0474,0.495
9.278942,0.0799,0.2729,0.0783,0.295
9.282765,0.5156,0.0240,-0.0484,0.518
9.287580,0.8741,-0.3154,0.0760,0.932
9.292009,0.9452,-0.6086,-0.0341,1.125
9.296571,1.0042,-0.8753,0.1381,1.339
9.301361,0.8462,-1.0770,-0.0461,1.370
9.306031,1.0474,-0.9343,-0.0006,1.404
9.310586,1.3342,-0.8825,-0.0412,1.600
9.315610,1.3696,-0.8069,0.0043,1.590
9.319876,1.3191,-0.5928,-0.0100,1.446
9.325254,1.7321,-0.4099,-0.0028,1.780
9.329448,2.4872,-0.2537,-0.0649,2.501
9.334174,3.4279,-0.0212,0.0212,3.428
9.339986,3.3618,0.4067,-0.1054,3.388
9.344016,2.9687,0.5042,-0.1219,3.014
9.348532,3.6056,0.5781,0.0910,3.653
9.352648,4.3200,0.7333,0.0742,4.382
9.358100,4.4142,0.8978,-0.0191,4.505
9.363116,4.0103,0.7873,0.0431,4.087
9.367163,3.0548,1.2194,-0.0836,3.290
9.374965,3.0967,1.1801,0.0814,3.315
9.378326,3.2132,1.3508,-0.2413,3.494
9.382486,3.7836,1.6668,-0.0498,4.135
9.385660,4.0330,1.3492,0.0076,4.253
9.390209,4.6199,0.4966,0.1080,4.648
9.394807,4.1514,1.0190,-0.0690,4.275
9.399547,4.4371,0.8051,0.0147,4.510
9.406132,5.0161,0.5859,0.0195,5.050
9.408883,4.9759,0.5605,-0.1310,5.009
9.413555,4.8637,0.2795,-0.1165,4.873
9.418108,4.9613,0.2569,0.0318,4.968
9.422929,4.8573,0.2011,-0.1761,4.865
9.427547,4.5835,0.1404,-0.0755,4.586
9.432119,4.2287,0.0607,-0.0802,4.230
9.436978,4.1970,-0.0190,-0.0634,4.198
9.442222,4.4402,-0.0053,-0.0920,4.441
9.446681,4.7814,-0.0872,-0.0178,4.782
9.450861,5.1682,-0.1022,-0.0010,5.169
9.456007,5.3761,-0.0551,-0.0345,5.376
9.460753,5.3185,-0.0271,0.0254,5.319
9.465440,4.6438,-0.0827,-0.0966,4.646
9.470121,4.0244,-0.0592,-0.1323,4.027
9.474824,3.6898,-0.0261,-0.0604,3.690
9.479362,3.3311,0.0334,-0.1942,3.337
9.483751,3.3811,0.1097,-0.1198,3.385
9.489727,3.5600,0.1739,-0.0432,3.565
9.493089,3.5980,0.3671,-0.0097,3.617
9.497701,4.0353,0.3567,0.0333,4.051
9.502389,4.1822,0.2296,0.0428,4.189
9.507106,4.2603,0.1743,-0.1150,4.265
9.511819,3.7103,0.6540,0.0429,3.768
9.516292,3.1302,0.8370,-0.0527,3.241
9.521025,2.9621,0.6611,-0.0216,3.035
9.525827,2.8660,0.4854,-0.0335,2.907
9.530425,2.6624,0.3984,-0.0430,2.692
9.534900,2.4368,0.2377,-0.0501,2.449
9.541136,2.6500,-0.1902,-0.0788,2.658
9.544966,2.8233,0.0584,-0.0739,2.825
9.549134,2.7505,0.2230,0.0170,2.760
9.554141,2.7525,0.1961,-0.0308,2.760
9.558486,3.2450,-0.0652,0.0840,3.247
9.563331,3.2238,-0.4643,-0.0165,3.257
9.567898,1.3396,-0.1478,-0.1766,1.359
9.575031,0.1553,-0.0277,-0.0211,0.159
9.582873,0.0598,-0.0177,-0.0043,0.063
9.583265,0.0434,-0.0366,-0.0282,0.063
9.586614,0.0394,-0.0411,0.0101,0.058
9.591209,0.0093,-0.0290,0.0268,0.041
9.596081,0.0255,-0.0600,-0.0186,0.068
9.600441,0.0179,-0.0480,0.1535,0.162
9.606384,0.0700,-0.0239,-0.0499,0.089
9.610245,0.0313,-0.0166,0.0243,0.043
9.614450,0.0499,-0.0046,0.0219,0.055
9.619406,0.0350,-0.0284,0.0314,0.055
9.624067,0.0606,-0.0402,0.0433,0.085
9.628445,0.1005,-0.0544,0.0146,0.115
9.633119,0.1497,-0.0734,0.0074,0.167
9.639433,0.4470,-0.1162,-0.0500,0.465
9.642658,0.1941,-0.0393,-0.0308,0.200
9.647459,-0.0488,-0.0295,-0.0188,0.060
9.652504,-0.1166,-0.0197,0.0051,0.118
9.657592,-0.0624,-0.0052,0.0242,0.067
9.661230,0.1397,-0.0409,0.0409,0.151
9.665962,0.2481,-0.0812,0.0337,0.263
9.672099,0.1008,-0.0546,0.0265,0.118
9.675686,-0.1582,-0.0161,0.0217,0.161
9.680867,-0.2422,0.0222,0.0026,0.243
9.685028,-0.1444,0.0032,-0.0452,0.151
9.690365,-0.1015,-0.0039,-0.0189,0.103
9.702193,-0.0057,-0.0087,-0.0308,0.033
9.702448,-0.0204,-0.0402,-0.2411,0.245
9.703394,-0.0290,-0.0331,0.0699,0.083
9.708198,-0.0413,-0.0042,0.0578,0.071
9.712907,0.0425,-0.0281,-0.0091,0.052
9.717264,0.0211,-0.0471,0.0291,0.059
9.722220,0.0354,-0.0280,0.0482,0.066
9.726849,0.0376,-0.0207,0.0171,0.046
9.731363,0.0566,0.0009,0.0290,0.064
9.736309,0.0374,-0.0110,-0.0069,0.040
9.740689,0.0230,-0.0181,-0.0260,0.039
9.745384,0.0135,-0.0444,-0.0308,0.056
9.750110,0.0184,-0.0467,-0.0355,0.062
9.756300,0.0258,-0.0538,0.0123,0.061
9.759518,0.0427,-0.0490,0.0219,0.069
9.764194,0.0404,-0.0417,0.0123,0.059
9.768671,0.0524,-0.0154,0.0171,0.057
9.773885,0.0428,-0.0034,0.0266,0.051
9.778248,0.0214,0.0062,0.0361,0.042
9.783099,0.0189,-0.0153,0.0098,0.026
9.787857,0.0213,-0.0343,0.0217,0.046
9.792524,0.0141,-0.0390,0.0193,0.046
9.799139,0.0285,-0.0365,0.0002,0.046
9.801517,0.0070,-0.0460,-0.0213,0.051
9.806603,0.0021,-0.0268,-0.0428,0.051
9.811098,0.0284,-0.0220,-0.0141,0.039
9.815436,0.0259,-0.0364,0.0050,0.045
9.820300,0.0376,-0.0292,0.0266,0.055
9.824952,0.0111,-0.0172,0.0265,0.034
9.829629,0.0206,-0.0195,0.0265,0.039
9.834261,0.3583,0.1265,-0.0046,0.380
9.839948,0.0705,0.0044,-0.0142,0.072
9.843731,0.0394,-0.0602,0.0480,0.086
9.848349,0.0394,-0.0435,-0.0405,0.071
9.852852,0.0296,-0.0410,0.0217,0.055
9.858057,0.0198,-0.0242,-0.0094,0.033
9.862757,0.0341,-0.0313,-0.0190,0.050
9.867091,0.0318,-0.0241,-0.0404,0.057
9.875608,0.0222,-0.0193,0.0289,0.041
9.880427,0.0077,-0.0145,0.0217,0.027
9.883408,0.0438,-0.0361,0.0217,0.061
9.885775,0.0366,-0.0457,0.0408,0.071
9.890641,0.0435,-0.0432,0.0575,0.084
9.895217,0.0265,-0.0265,0.0239,0.044
9.899754,0.0361,0.0070,-0.0215,0.043
9.904797,0.0313,-0.0003,-0.0119,0.034
9.909099,0.0359,-0.0242,-0.0382,0.058
9.913733,0.0644,-0.0386,-0.0310,0.081
9.918398,0.1474,-0.0839,0.0049,0.170
9.923278,1.5367,-0.3849,-0.0094,1.584
9.927969,1.2460,-0.3103,0.0575,1.285
9.932574,-0.1270,0.0056,0.0718,0.146
9.937951,-0.6452,0.1611,0.0311,0.666
9.942589,-0.4146,0.0846,0.0478,0.426
9.946960,0.1510,-0.0419,-0.0120,0.157
9.951116,0.4553,-0.0728,0.0740,0.467
9.957177,0.5670,-0.0823,-0.0216,0.573
9.961099,0.3471,-0.1562,-0.0097,0.381
9.965560,0.3253,-0.0508,0.0095,0.329
9.969754,0.3539,-0.0937,-0.0335,0.368
9.975452,0.3247,-0.0912,0.0478,0.341
9.980009,0.4004,-0.0791,-0.0001,0.408
9.984176,0.4684,-0.0529,0.1123,0.485
9.992453,0.3760,0.0853,-0.1961,0.433
9.995264,0.3997,0.0370,-0.3582,0.538
9.999374,0.3842,0.0934,0.2997,0.496
10.002765,0.3461,0.1422,0.2141,0.431
10.007385,0.4530,0.0790,0.0581,0.464
10.011851,1.0234,0.0589,0.0031,1.025
10.016821,0.5919,0.0724,0.1977,0.628
10.021430,0.5159,0.2616,-0.3165,0.659
10.025921,0.3354,0.1623,-0.2474,0.447
10.030747,2.2955,-0.2019,-0.3687,2.334
10.035282,2.9428,-0.2310,0.2015,2.959
10.039933,2.9458,-0.1103,0.0313,2.948
10.044657,2.6571,0.0116,-0.0330,2.657
10.049225,2.3050,0.0520,-0.0944,2.308
10.053938,1.9772,0.0446,0.0203,1.978
10.058685,1.8392,0.0610,0.0581,1.841
10.063440,1.7454,0.1009,-0.0729,1.750
10.069123,1.6765,0.0101,-0.1506,1.683
10.081397,1.6819,-0.0041,-0.0782,1.684
10.082010,1.5712,-0.0085,-0.0752,1.573
10.082290,1.6158,-0.0105,-0.0770,1.618
10.087079,1.6098,0.0304,-0.0315,1.610
10.091967,1.5274,0.0523,-0.0123,1.528
10.096023,1.5739,0.0645,0.0092,1.575
10.100826,1.5772,0.1175,0.0450,1.582
10.106852,1.6352,0.1775,0.0091,1.645
10.110232,1.7529,0.2017,-0.0053,1.764
10.114915,1.9158,0.2187,-0.0053,1.928
10.119383,2.0952,0.1472,-0.0459,2.101
10.124219,2.1356,0.0974,-0.0291,2.138
10.129015,2.1978,0.0094,-0.1367,2.202
10.133515,2.2314,-0.0832,-0.0529,2.234
10.138509,2.3775,-0.1399,-0.0958,2.384
10.143033,2.4828,-0.1296,-0.0695,2.487
10.148229,2.4829,-0.1145,-0.0216,2.486
10.152962,2.5547,-0.0875,-0.0240,2.556
10.157581,2.5546,-0.0056,0.0166,2.555
10.161530,2.5616,-0.0003,0.0022,2.562
10.166235,2.4250,0.0504,-0.0193,2.426
10.171623,2.3982,0.1106,-0.0193,2.401
10.176594,2.5042,0.0514,0.0429,2.505
10.180842,2.9301,-0.0601,0.0142,2.931
10.185266,3.1682,0.2273,-0.3132,3.192
10.193332,3.2179,0.3232,-0.2197,3.242
10.198036,3.1258,0.2279,0.0530,3.135
10.201160,3.1244,0.2018,-0.0307,3.131
10.203860,3.1233,0.1567,-0.1430,3.130
10.208421,3.3540,0.1141,-0.0520,3.356
10.213173,3.2996,0.1406,0.0508,3.303
10.217631,3.0299,0.1218,0.0818,3.033
10.223872,2.8465,0.1148,0.0459,2.849
10.227322,2.7924,0.1104,-0.1095,2.797
10.231684,2.8962,0.1204,-0.1069,2.901
10.236417,3.0836,0.1639,-0.0949,3.089
